Data Level,SCHOOL_YEAR,REPORTING_PERIOD,DISTRICT_NUMBER,DISTRICT_NAME,EMPLOYMENT_CATEGORY,GENDER,HEADCOUNT,FTE_VALUE,AVERAGE_AGE,AVERAGE_ANNUAL_SALARY_PER_FTE
District Level,2017/2018,Q1,42,Maple Ridge-Pitt Meadows,Educator,All,1051,988.617,44,75822
District Level,2017/2018,Q1,42,Maple Ridge-Pitt Meadows,Educator,Male,288,282.514,47,80722
District Level,2017/2018,Q1,42,Maple Ridge-Pitt Meadows,Educator,Female,763,706.103,43,74054
District Level,2017/2018,Q1,42,Maple Ridge-Pitt Meadows,Teacher,All,984,921.617,44,73308
District Level,2017/2018,Q1,42,Maple Ridge-Pitt Meadows,Teacher,Male,256,250.514,47,76347
District Level,2017/2018,Q1,42,Maple Ridge-Pitt Meadows,Teacher,Female,728,671.103,43,72285
District Level,2017/2018,Q4,42,Maple Ridge-Pitt Meadows,Administrator,All,65,65,49,116981
District Level,2017/2018,Q4,42,Maple Ridge-Pitt Meadows,Administrator,Male,31,31,49,118070
District Level,2017/2018,Q4,42,Maple Ridge-Pitt Meadows,Administrator,Female,34,34,49,115987
District Level,2017/2018,Q4,42,Maple Ridge-Pitt Meadows,Educator,All,1080,1011.275,44,76732
District Level,2017/2018,Q4,42,Maple Ridge-Pitt Meadows,Educator,Male,292,285.382,47,81469
District Level,2017/2018,Q4,42,Maple Ridge-Pitt Meadows,Educator,Female,788,725.893,43,75083
District Level,2017/2018,Q4,42,Maple Ridge-Pitt Meadows,Teacher,All,1015,946.275,44,74412
District Level,2017/2018,Q4,42,Maple Ridge-Pitt Meadows,Teacher,Male,261,254.382,47,77372
District Level,2017/2018,Q4,42,Maple Ridge-Pitt Meadows,Teacher,Female,754,691.893,43,73449
District Level,2017/2018,Q1,43,Coquitlam,Administrator,All,131,131,49,120669
District Level,2017/2018,Q1,43,Coquitlam,Administrator,Male,70,70,48,121963
District Level,2017/2018,Q1,43,Coquitlam,Administrator,Female,61,61,51,119184
District Level,2017/2018,Q1,43,Coquitlam,Educator,All,2313,2118.5618,44,76821
District Level,2017/2018,Q1,43,Coquitlam,Educator,Male,635,615.4908,45,81739
District Level,2017/2018,Q1,43,Coquitlam,Educator,Female,1678,1503.071,43,74997
District Level,2017/2018,Q1,43,Coquitlam,Teacher,All,2182,1987.5618,43,74313
District Level,2017/2018,Q1,43,Coquitlam,Teacher,Male,565,545.4908,45,76926
District Level,2017/2018,Q1,43,Coquitlam,Teacher,Female,1617,1442.071,43,73417
District Level,2017/2018,Q4,43,Coquitlam,Administrator,All,129,129,50,121064
District Level,2017/2018,Q4,43,Coquitlam,Administrator,Male,68,68,49,122127
District Level,2017/2018,Q4,43,Coquitlam,Administrator,Female,61,61,51,119879
District Level,2017/2018,Q4,43,Coquitlam,Educator,All,2347,2144.2068,44,77492
District Level,2017/2018,Q4,43,Coquitlam,Educator,Male,652,631.1233,46,81753
District Level,2017/2018,Q4,43,Coquitlam,Educator,Female,1695,1513.0835,43,75904
District Level,2017/2018,Q4,43,Coquitlam,Teacher,All,2218,2015.2068,44,75115
District Level,2017/2018,Q4,43,Coquitlam,Teacher,Male,584,563.1233,45,77245
District Level,2017/2018,Q4,43,Coquitlam,Teacher,Female,1634,1452.0835,43,74376
District Level,2017/2018,Q1,44,North Vancouver,Administrator,All,86,86,47,114680
District Level,2017/2018,Q1,44,North Vancouver,Administrator,Male,37,37,48,119179
District Level,2017/2018,Q1,44,North Vancouver,Administrator,Female,49,49,47,111773
District Level,2017/2018,Q1,44,North Vancouver,Educator,All,1128,997.929,45,77638
District Level,2017/2018,Q1,44,North Vancouver,Educator,Male,289,280.465,45,80947
District Level,2017/2018,Q1,44,North Vancouver,Educator,Female,839,717.464,44,76477
District Level,2017/2018,Q1,44,North Vancouver,Teacher,All,1042,911.929,44,74472
District Level,2017/2018,Q1,44,North Vancouver,Teacher,Male,252,243.465,45,75784
District Level,2017/2018,Q1,44,North Vancouver,Teacher,Female,790,668.464,44,74039
District Level,2017/2018,Q4,44,North Vancouver,Administrator,All,85,85,47,116229
District Level,2017/2018,Q4,44,North Vancouver,Administrator,Male,36,36,48,121265
District Level,2017/2018,Q4,44,North Vancouver,Administrator,Female,49,49,47,113222
District Level,2017/2018,Q4,44,North Vancouver,Educator,All,1134,997.756,45,78949
District Level,2017/2018,Q4,44,North Vancouver,Educator,Male,292,281.18,46,81864
District Level,2017/2018,Q4,44,North Vancouver,Educator,Female,842,716.576,45,77937
District Level,2017/2018,Q4,44,North Vancouver,Teacher,All,1049,912.756,45,75876
District Level,2017/2018,Q4,44,North Vancouver,Teacher,Male,256,245.18,45,76969
District Level,2017/2018,Q4,44,North Vancouver,Teacher,Female,793,667.576,44,75515
District Level,2017/2018,Q1,45,West Vancouver,Administrator,All,40,39.8,47,117686
District Level,2017/2018,Q1,45,West Vancouver,Administrator,Male,15,15,47,123080
District Level,2017/2018,Q1,45,West Vancouver,Administrator,Female,25,24.8,47,114449
District Level,2017/2018,Q1,45,West Vancouver,Educator,All,524,469.1291,43,75965
District Level,2017/2018,Q1,45,West Vancouver,Educator,Male,143,136.5949,44,80588
District Level,2017/2018,Q1,45,West Vancouver,Educator,Female,381,332.5342,43,74135
District Level,2017/2018,Q1,45,West Vancouver,Teacher,All,484,429.3291,43,72886
District Level,2017/2018,Q1,45,West Vancouver,Teacher,Male,128,121.5949,44,76339
District Level,2017/2018,Q1,45,West Vancouver,Teacher,Female,356,307.7342,42,71564
District Level,2017/2018,Q4,45,West Vancouver,Administrator,All,42,41,47,118733
District Level,2017/2018,Q4,45,West Vancouver,Administrator,Male,14,14,47,126840
District Level,2017/2018,Q4,45,West Vancouver,Administrator,Female,28,27,47,114680
District Level,2017/2018,Q4,45,West Vancouver,Educator,All,527,468.6655,43,77143
District Level,2017/2018,Q4,45,West Vancouver,Educator,Male,144,136.6806,45,81250
District Level,2017/2018,Q4,45,West Vancouver,Educator,Female,383,331.9849,43,75531
District Level,2017/2018,Q4,45,West Vancouver,Teacher,All,485,427.6655,43,73949
District Level,2017/2018,Q4,45,West Vancouver,Teacher,Male,130,122.6806,44,77050
District Level,2017/2018,Q4,45,West Vancouver,Teacher,Female,355,304.9849,42,72756
District Level,2017/2018,Q1,46,Sunshine Coast,Administrator,All,19,19,52,121740
District Level,2017/2018,Q1,46,Sunshine Coast,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,46,Sunshine Coast,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,46,Sunshine Coast,Educator,All,250,222.982,47,75786
District Level,2017/2018,Q1,46,Sunshine Coast,Educator,Male,77,71.242,47,80867
District Level,2017/2018,Q1,46,Sunshine Coast,Educator,Female,173,151.74,46,73562
District Level,2017/2018,Q1,46,Sunshine Coast,Teacher,All,231,203.982,46,72552
District Level,2017/2018,Q1,46,Sunshine Coast,Teacher,Male,66,60.242,46,74796
District Level,2017/2018,Q1,46,Sunshine Coast,Teacher,Female,165,143.74,46,71657
District Level,2017/2018,Q4,46,Sunshine Coast,Administrator,All,21,21,53,123417
District Level,2017/2018,Q4,46,Sunshine Coast,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,46,Sunshine Coast,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,46,Sunshine Coast,Educator,All,263,231.635,47,77004
District Level,2017/2018,Q4,46,Sunshine Coast,Educator,Male,82,76.168,48,82167
District Level,2017/2018,Q4,46,Sunshine Coast,Educator,Female,181,155.467,47,74720
District Level,2017/2018,Q4,46,Sunshine Coast,Teacher,All,242,210.635,47,73666
District Level,2017/2018,Q4,46,Sunshine Coast,Teacher,Male,70,64.168,47,76058
District Level,2017/2018,Q4,46,Sunshine Coast,Teacher,Female,172,146.467,47,72700
District Level,2017/2018,Q1,47,qathet,Administrator,All,15,15,49,113213
District Level,2017/2018,Q1,47,qathet,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,47,qathet,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,47,qathet,Educator,All,156,138.81,45,78759
District Level,2017/2018,Q1,47,qathet,Educator,Male,50,46.11,46,80867
District Level,2017/2018,Q1,47,qathet,Educator,Female,106,92.7,45,77853
District Level,2017/2018,Q1,47,qathet,Teacher,All,141,123.81,45,73632
District Level,2017/2018,Q1,47,qathet,Teacher,Male,44,40.11,45,74863
District Level,2017/2018,Q1,47,qathet,Teacher,Female,97,83.7,45,73095
District Level,2017/2018,Q4,47,qathet,Administrator,All,15,15,49,114613
District Level,2017/2018,Q4,47,qathet,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,47,qathet,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,47,qathet,Educator,All,167,147.99,45,79430
District Level,2017/2018,Q4,47,qathet,Educator,Male,51,47.38,47,82604
District Level,2017/2018,Q4,47,qathet,Educator,Female,116,100.61,45,78174
District Level,2017/2018,Q4,47,qathet,Teacher,All,152,132.99,45,74624
District Level,2017/2018,Q4,47,qathet,Teacher,Male,45,41.38,46,76643
District Level,2017/2018,Q4,47,qathet,Teacher,Female,107,91.61,45,73822
District Level,2017/2018,Q1,48,Sea To Sky,Administrator,All,30,29.7,46,119507
District Level,2017/2018,Q1,48,Sea To Sky,Administrator,Male,10,10,42,118966
District Level,2017/2018,Q1,48,Sea To Sky,Administrator,Female,20,19.7,48,119804
District Level,2017/2018,Q1,48,Sea To Sky,Educator,All,345,311.5443,43,76602
District Level,2017/2018,Q1,48,Sea To Sky,Educator,Male,69,64.178,44,80173
District Level,2017/2018,Q1,48,Sea To Sky,Educator,Female,276,247.3663,43,75707
District Level,2017/2018,Q1,48,Sea To Sky,Teacher,All,315,281.8443,43,72938
District Level,2017/2018,Q1,48,Sea To Sky,Teacher,Male,59,54.178,44,73897
District Level,2017/2018,Q1,48,Sea To Sky,Teacher,Female,256,227.6663,43,72717
District Level,2017/2018,Q4,48,Sea To Sky,Administrator,All,31,28.7286,46,260181
District Level,2017/2018,Q4,48,Sea To Sky,Administrator,Male,12,11.0286,44,468308
District Level,2017/2018,Q4,48,Sea To Sky,Administrator,Female,19,17.7,47,117779
District Level,2017/2018,Q4,48,Sea To Sky,Educator,All,377,336.9509,43,86164
District Level,2017/2018,Q4,48,Sea To Sky,Educator,Male,81,75.0546,44,123135
District Level,2017/2018,Q4,48,Sea To Sky,Educator,Female,296,261.8963,43,75689
District Level,2017/2018,Q4,48,Sea To Sky,Teacher,All,346,308.2223,43,73214
District Level,2017/2018,Q4,48,Sea To Sky,Teacher,Male,69,64.026,44,72717
District Level,2017/2018,Q4,48,Sea To Sky,Teacher,Female,277,244.1963,43,73343
District Level,2017/2018,Q1,49,Central Coast,Administrator,All,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,49,Central Coast,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,49,Central Coast,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,49,Central Coast,Educator,All,28,25.6,46,83101
District Level,2017/2018,Q1,49,Central Coast,Educator,Male,10,9.2,41,86573
District Level,2017/2018,Q1,49,Central Coast,Educator,Female,18,16.4,48,81448
District Level,2017/2018,Q1,49,Central Coast,Teacher,All,23,20.6,45,71372
District Level,2017/2018,Q1,49,Central Coast,Teacher,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,49,Central Coast,Teacher,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,49,Central Coast,Administrator,All,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,49,Central Coast,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,49,Central Coast,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,49,Central Coast,Educator,All,31,29.8,47,82164
District Level,2017/2018,Q4,49,Central Coast,Educator,Male,10,9.2,41,88097
District Level,2017/2018,Q4,49,Central Coast,Educator,Female,21,20.6,49,79790
District Level,2017/2018,Q4,49,Central Coast,Teacher,All,26,24.8,46,71029
District Level,2017/2018,Q4,49,Central Coast,Teacher,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,49,Central Coast,Teacher,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,50,Haida Gwaii,Administrator,All,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,50,Haida Gwaii,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,50,Haida Gwaii,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,50,Haida Gwaii,Educator,All,60,52.801,47,80784
District Level,2017/2018,Q1,50,Haida Gwaii,Educator,Male,23,19.886,48,81767
District Level,2017/2018,Q1,50,Haida Gwaii,Educator,Female,37,32.915,46,80233
District Level,2017/2018,Q1,50,Haida Gwaii,Teacher,All,52,44.801,47,74915
District Level,2017/2018,Q1,50,Haida Gwaii,Teacher,Male,21,17.886,49,78097
District Level,2017/2018,Q1,50,Haida Gwaii,Teacher,Female,31,26.915,46,73007
District Level,2017/2018,Q4,50,Haida Gwaii,Administrator,All,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,50,Haida Gwaii,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,50,Haida Gwaii,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,50,Haida Gwaii,Educator,All,61,53.515,47,83375
District Level,2017/2018,Q4,50,Haida Gwaii,Educator,Male,23,20.029,48,83176
District Level,2017/2018,Q4,50,Haida Gwaii,Educator,Female,38,33.486,47,83484
District Level,2017/2018,Q4,50,Haida Gwaii,Teacher,All,53,45.515,48,77144
District Level,2017/2018,Q4,50,Haida Gwaii,Teacher,Male,21,18.029,49,79190
District Level,2017/2018,Q4,50,Haida Gwaii,Teacher,Female,32,27.486,47,75951
District Level,2017/2018,Q1,51,Boundary,Administrator,All,11,11,48,120581
District Level,2017/2018,Q1,51,Boundary,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,51,Boundary,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,51,Boundary,Educator,All,101,96.5594,45,77408
District Level,2017/2018,Q1,51,Boundary,Educator,Male,35,33.8944,42,82226
District Level,2017/2018,Q1,51,Boundary,Educator,Female,66,62.665,47,75080
District Level,2017/2018,Q1,51,Boundary,Teacher,All,90,85.5594,45,71873
District Level,2017/2018,Q1,51,Boundary,Teacher,Male,27,25.8944,40,68146
District Level,2017/2018,Q1,51,Boundary,Teacher,Female,63,59.665,47,73276
District Level,2017/2018,Q4,51,Boundary,Administrator,All,11,11,49,120774
District Level,2017/2018,Q4,51,Boundary,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,51,Boundary,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,51,Boundary,Educator,All,106,99.8544,46,78341
District Level,2017/2018,Q4,51,Boundary,Educator,Male,35,34.2604,43,82555
District Level,2017/2018,Q4,51,Boundary,Educator,Female,71,65.594,47,76392
District Level,2017/2018,Q4,51,Boundary,Teacher,All,95,88.8544,45,73080
District Level,2017/2018,Q4,51,Boundary,Teacher,Male,27,26.2604,41,68588
District Level,2017/2018,Q4,51,Boundary,Teacher,Female,68,62.594,47,74696
District Level,2017/2018,Q1,52,Prince Rupert,Administrator,All,19,19,48,120067
District Level,2017/2018,Q1,52,Prince Rupert,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,52,Prince Rupert,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,52,Prince Rupert,Educator,All,161,152.6393,45,77782
District Level,2017/2018,Q1,52,Prince Rupert,Educator,Male,47,45.75,44,77539
District Level,2017/2018,Q1,52,Prince Rupert,Educator,Female,114,106.8893,45,77884
District Level,2017/2018,Q1,52,Prince Rupert,Teacher,All,142,133.6393,45,72106
District Level,2017/2018,Q1,52,Prince Rupert,Teacher,Male,40,38.75,42,69048
District Level,2017/2018,Q1,52,Prince Rupert,Teacher,Female,102,94.8893,45,73306
District Level,2017/2018,Q4,52,Prince Rupert,Administrator,All,19,19,48,115970
District Level,2017/2018,Q4,52,Prince Rupert,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,52,Prince Rupert,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,52,Prince Rupert,Educator,All,166,157.8314,45,78433
District Level,2017/2018,Q4,52,Prince Rupert,Educator,Male,49,48.2713,45,78611
District Level,2017/2018,Q4,52,Prince Rupert,Educator,Female,117,109.5601,45,78354
District Level,2017/2018,Q4,52,Prince Rupert,Teacher,All,147,138.8314,45,73494
District Level,2017/2018,Q4,52,Prince Rupert,Teacher,Male,42,41.2713,44,72712
District Level,2017/2018,Q4,52,Prince Rupert,Teacher,Female,105,97.5601,45,73823
District Level,2017/2018,Q1,53,Okanagan Similkameen,Administrator,All,17,17,46,116904
District Level,2017/2018,Q1,53,Okanagan Similkameen,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,53,Okanagan Similkameen,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,53,Okanagan Similkameen,Educator,All,186,174.188,44,75784
District Level,2017/2018,Q1,53,Okanagan Similkameen,Educator,Male,57,55.239,44,79318
District Level,2017/2018,Q1,53,Okanagan Similkameen,Educator,Female,129,118.949,43,74247
District Level,2017/2018,Q1,53,Okanagan Similkameen,Teacher,All,169,157.188,43,71672
District Level,2017/2018,Q1,53,Okanagan Similkameen,Teacher,Male,50,48.239,44,73551
District Level,2017/2018,Q1,53,Okanagan Similkameen,Teacher,Female,119,108.949,43,70908
District Level,2017/2018,Q4,53,Okanagan Similkameen,Administrator,All,17,17,47,117075
District Level,2017/2018,Q4,53,Okanagan Similkameen,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,53,Okanagan Similkameen,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,53,Okanagan Similkameen,Educator,All,188,176.808,45,77613
District Level,2017/2018,Q4,53,Okanagan Similkameen,Educator,Male,58,56.471,45,80559
District Level,2017/2018,Q4,53,Okanagan Similkameen,Educator,Female,130,120.337,44,76329
District Level,2017/2018,Q4,53,Okanagan Similkameen,Teacher,All,171,159.808,44,73732
District Level,2017/2018,Q4,53,Okanagan Similkameen,Teacher,Male,51,49.471,45,75088
District Level,2017/2018,Q4,53,Okanagan Similkameen,Teacher,Female,120,110.337,44,73178
District Level,2017/2018,Q1,54,Bulkley Valley,Administrator,All,15,15,49,113629
District Level,2017/2018,Q1,54,Bulkley Valley,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,54,Bulkley Valley,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q1,54,Bulkley Valley,Educator,All,140,129.4691,45,76865
District Level,2017/2018,Q1,54,Bulkley Valley,Educator,Male,40,38.1441,45,80371
District Level,2017/2018,Q1,54,Bulkley Valley,Educator,Female,100,91.325,46,75517
District Level,2017/2018,Q1,54,Bulkley Valley,Teacher,All,125,114.4691,45,72590
District Level,2017/2018,Q1,54,Bulkley Valley,Teacher,Male,34,32.1441,45,72744
District Level,2017/2018,Q1,54,Bulkley Valley,Teacher,Female,91,82.325,45,72535
District Level,2017/2018,Q4,54,Bulkley Valley,Administrator,All,13,13,49,114594
District Level,2017/2018,Q4,54,Bulkley Valley,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,54,Bulkley Valley,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2017/2018,Q4,54,Bulkley Valley,Educator,All,136,126.1222,47,78943
District Level,2017/2018,Q4,54,Bulkley Valley,Educator,Male,40,38.8941,45,82877
District Level,2017/2018,Q4,54,Bulkley Valley,Educator,Female,96,87.2281,47,77290
District Level,2017/2018,Q4,54,Bulkley Valley,Teacher,All,123,113.1222,46,75043
District Level,2017/2018,Q4,54,Bulkley Valley,Teacher,Male,34,32.8941,45,75162
District Level,2017/2018,Q4,54,Bulkley Valley,Teacher,Female,89,80.2281,47,74999
District Level,2017/2018,Q1,57,Prince George,Administrator,All,68,67.5,50,116271
District Level,2017/2018,Q1,57,Prince George,Administrator,Male,24,23.5,50,117761
District Level,2017/2018,Q1,57,Prince George,Administrator,Female,44,44,50,115461
District Level,2017/2018,Q1,57,Prince George,Educator,All,937,889.0848,43,74424
District Level,2017/2018,Q1,57,Prince George,Educator,Male,253,247.2938,45,76885
District Level,2017/2018,Q1,57,Prince George,Educator,Female,684,641.791,43,73552
District Level,2017/2018,Q1,57,Prince George,Teacher,All,869,821.5848,43,71652
District Level,2017/2018,Q1,57,Prince George,Teacher,Male,229,223.7938,44,73156
District Level,2017/2018,Q1,57,Prince George,Teacher,Female,640,597.791,42,71136
District Level,2017/2018,Q4,57,Prince George,Administrator,All,72,73.1,50,117360
District Level,2017/2018,Q4,57,Prince George,Administrator,Male,27,26.5,50,118818
